17.8,858.2055,470.225,1059.896,4.983527556,-4.856747031,163.2094341
17.9,915.149,481.4306,1057.058,4.39841831,-0.720594573,167.3923726
18,931.1159,487.4223,1059.765,1.488436786,-3.48416615,170.3557319
18.1,902.8203,486.124,1057.544,0.973176306,-11.74014652,168.0364084
18.2,852.7413,484.1281,1051.092,2.962187446,-20.84090185,165.452123
18.3,812.0565,484.0688,1043.148,5.447541764,-27.66929659,162.5754046
18.4,807.42,481.325,1036.099,7.12186807,-28.66930472,161.8402
18.5,841.8942,473.4642,1031.26,7.970548942,-26.31178519,163.3827007
18.6,907.8223,462.604,1029.915,6.521888212,-22.67145572,167.0861457
18.7,989.5901,451.9987,1030.247,5.710227416,-17.59103794,171.7392757
18.8,1073.872,445.0114,1026.291,5.850466542,-12.01101308,174.3442303
18.9,1151.339,443.4635,1021.481,6.971682869,-6.102271443,176.3587278
19,1222.44,446.7137,1018.426,8.655415192,-0.009565124,177.4531324
19.1,1271.225,452.433,1018.955,8.809903504,2.881626411,178.3002001
19.2,1282.54,452.4286,1023.228,7.561966565,0.502353876,177.7177079
19.3,1252.621,446.1882,1033.11,7.368758503,-4.841941475,173.783596
19.4,1193.44,442.0294,1041.518,6.981356114,-13.53951682,168.7890649
19.5,1125.146,446.5343,1045.284,7.349071215,-23.20369313,163.482826
19.6,1070.768,455.5672,1045.76,8.478838973,-30.08540587,159.9608956
19.7,1050.609,459.5864,1042.434,10.16426901,-32.19185782,158.5128115
19.8,1074.97,454.188,1041.398,9.736163213,-29.84706494,160.5374143
19.9,1136.585,444.3331,1049.008,7.357716925,-23.4232559,164.7920699
20,1222.907,440.4239,1062.593,4.63646892,-14.38055504,170.3030016
20.1,1307.439,448.5739,1078.964,1.059573902,-5.754871971,174.9009317
20.2,1362.351,460.2036,1095.142,-0.16924137,1.493039783,176.1524712
20.3,1369.644,465.0903,1111.104,-0.360252591,3.793116576,175.0822061
20.4,1325.725,461.2387,1127.134,-0.825643142,-0.376089209,171.1634226
20.5,1247.73,457.825,1143.812,-1.272034975,-8.471576488,165.1349374
20.6,1162.907,461.3469,1157.314,-1.857465509,-17.85890456,160.0092638
20.7,1090.316,469.202,1165.981,-1.723248726,-26.29743404,156.1218748
20.8,1049.68,474.1314,1167.141,-0.456443205,-29.15753791,153.7253108
20.9,1052.141,471.5557,1163.794,1.015120668,-25.05100331,153.2724206
21,1096.581,466.11,1160.296,1.180957551,-18.30132549,156.5832459
21.1,1166.916,466.9175,1167.992,-0.681557662,-10.03814795,162.0642633
21.2,1236.608,477.3771,1184.582,-4.412891334,-3.233146984,166.4574781
21.3,1275.063,487.0619,1206.611,-7.428588348,0.354985263,167.2371773
